Date,NO2,SO2,RSPM/PM10
2012-03-22,56.0,26.0,379.0
2012-03-24,102.0,11.0,296.0
2012-03-25,58.0,4.0,208.0
2012-04-03,91.0,6.0,307.0
2012-04-04,76.0,2.0,240.0
2012-04-05,99.0,4.0,224.0
2012-04-10,43.0,5.0,185.0
2012-04-11,89.0,8.0,138.0
2012-04-17,86.0,7.0,169.0
2012-04-18,68.0,8.0,188.0
2012-04-19,54.0,9.0,194.0
2012-05-01,96.0,3.0,201.0
2012-05-02,94.0,6.0,194.0
2012-05-03,92.0,2.0,223.0
2012-05-18,53.0,2.0,299.0
2012-05-19,50.0,7.0,652.0
2012-05-20,84.0,9.0,389.0
2012-05-29,105.0,3.0,362.0
2012-05-30,70.0,4.0,448.0
2012-06-03,83.0,4.0,253.0
2012-06-04,108.0,4.0,232.0
2012-06-05,100.0,5.0,167.0
2012-06-07,65.0,12.0,269.0
2012-06-08,70.0,8.0,225.0
2012-06-09,67.0,4.0,288.0
2012-06-19,70.0,5.0,193.0
2012-06-20,29.0,2.0,228.0
2012-07-17,62.0,4.0,181.0
2012-07-18,56.0,10.0,285.0
2012-07-19,53.0,11.0,226.0
2012-07-21,38.0,3.0,65.0
2012-07-22,43.0,3.0,113.0
2012-07-23,64.0,5.0,120.0
2012-07-27,61.0,2.0,106.0
2012-07-28,68.0,4.0,89.0
2012-08-07,68.0,2.0,182.0
2012-08-08,71.0,3.0,110.0
2012-08-09,60.0,2.0,92.0
2012-08-17,38.0,2.0,153.0
2012-08-18,64.0,2.0,135.0
2012-08-19,60.0,2.0,116.0
2012-08-24,52.0,2.0,43.0
2012-08-25,50.0,2.0,76.0
2012-09-04,47.0,2.0,62.0
2012-09-05,39.0,2.0,58.0
2012-09-06,36.0,2.0,70.0
2012-09-12,55.0,2.0,123.0
2012-09-13,23.0,2.0,91.0
2012-09-14,26.0,2.0,41.0
2012-09-25,69.0,2.0,211.0
2012-09-26,58.0,2.0,158.0
2012-10-09,118.0,18.0,311.0
2012-10-10,110.0,15.0,348.0
2012-10-11,117.0,6.0,325.0
2012-10-16,95.0,9.0,286.0
2012-10-17,84.0,18.0,306.0
2012-10-18,110.0,13.0,389.0
2012-10-25,119.0,3.0,439.0
2012-10-26,126.0,8.0,531.0
2012-11-01,108.0,6.0,666.0
2012-11-02,109.0,5.0,700.0
2012-11-03,102.0,7.0,603.0
2012-11-21,117.0,12.0,450.0
2012-11-22,130.0,19.0,486.0
2012-11-27,106.0,6.0,293.0
2012-11-28,121.0,3.0,296.0
2012-11-29,133.0,6.0,195.0
2012-12-11,71.0,17.0,188.0
2012-12-12,70.0,15.0,291.0
2012-12-13,81.0,7.0,164.0
2012-12-20,71.0,3.0,269.0
2012-12-21,99.0,3.0,405.0
2012-12-22,116.0,5.0,488.0
2012-12-26,86.0,3.0,423.0
2012-12-27,94.0,9.0,348.0
2013-01-03,92.0,12.0,287.0
2013-01-04,104.0,2.0,268.0
2013-01-05,89.0,8.0,291.0
2013-01-08,98.0,3.0,407.0
2013-01-09,85.0,8.0,444.0
2013-01-10,89.0,4.0,359.0
2013-01-29,108.0,5.0,564.0
2013-01-30,90.0,5.0,646.0
2013-02-06,65.0,3.0,246.0
2013-02-07,66.0,4.0,189.0
2013-02-08,77.0,3.0,236.0
2013-02-15,69.0,3.0,261.0
2013-02-16,107.0,5.0,160.0
2013-02-19,106.0,4.0,232.0
2013-02-20,101.0,3.0,254.0
2013-02-21,88.0,8.0,207.0
2013-03-04,92.0,7.0,361.0
2013-03-05,80.0,7.0,241.0
2013-03-06,87.0,6.0,259.0
2013-03-08,115.0,5.0,315.0
2013-03-09,107.0,8.0,243.0
2013-03-22,91.0,6.0,299.0
2013-03-23,84.0,7.0,226.0
2013-03-24,52.0,2.0,230.0
2013-04-09,68.0,6.0,328.0
2013-04-10,75.0,11.0,226.0
2013-04-11,70.0,11.0,281.0
2013-04-15,98.0,12.0,413.0
2013-04-16,89.0,11.0,344.0
2013-04-26,76.0,5.0,266.0
2013-04-27,74.0,2.0,358.0
2013-04-28,85.0,4.0,325.0
2013-05-06,111.0,4.0,481.0
2013-05-07,108.0,7.0,523.0
2013-05-08,119.0,5.0,371.0
2013-05-14,96.0,3.0,417.0
2013-05-15,117.0,4.0,343.0
2013-05-16,112.0,2.0,375.0
2013-05-29,113.0,6.0,365.0
2013-05-30,97.0,6.0,321.0
2013-08-06,100.0,2.0,66.0
2013-08-07,94.0,2.0,102.0
2013-08-19,60.0,2.0,107.0
2013-08-20,83.0,2.0,79.0
2013-08-21,46.0,3.0,66.0
2013-08-26,68.0,10.0,124.0
2013-08-27,52.0,10.0,105.0
2013-08-28,50.0,10.0,132.0
2013-09-04,25.0,2.0,85.0
2013-09-05,37.0,2.0,75.0
2013-09-06,44.0,2.0,106.0
2013-09-10,71.0,3.0,123.0
2013-09-11,75.0,2.0,102.0
2013-09-12,74.0,2.0,104.0
2013-09-24,41.0,2.0,134.0
2013-09-25,70.0,2.0,80.0
2013-10-03,29.0,2.0,84.0
2013-10-04,40.0,2.0,117.0
2013-10-15,88.0,2.0,167.0
2013-10-16,94.0,3.0,260.0
2013-10-17,82.0,3.0,205.0
2013-10-28,128.0,3.0,421.0
2013-10-29,115.0,4.0,524.0
2013-10-30,129.0,8.0,404.0
2013-11-01,88.0,5.0,388.0
2013-11-02,89.0,6.0,536.0
2013-11-05,124.0,10.0,626.0
2013-11-06,122.0,13.0,436.0
2013-11-07,120.0,6.0,397.0
2013-11-13,106.0,6.0,411.0
2013-11-14,128.0,11.0,398.0
2013-11-15,131.0,8.0,373.0
2013-12-05,124.0,6.0,311.0
2013-12-06,125.0,13.0,395.0
2013-12-17,105.0,2.0,670.0
2013-12-18,104.0,4.0,480.0
2013-12-19,117.0,4.0,363.0
2013-12-24,110.0,3.0,296.0
2013-12-25,24.0,2.0,286.0
2013-12-30,72.0,11.0,239.0
2014-01-02,55.0,17.0,308.0
2014-01-03,112.0,9.0,563.0
2014-01-07,99.0,15.0,543.0
2014-01-08,74.0,15.0,512.0
2014-01-09,100.0,18.0,683.0
2014-01-21,64.0,5.0,138.0
2014-01-22,54.0,2.0,149.0
2014-01-23,84.0,4.0,250.0
2014-02-11,92.0,9.0,273.0
2014-02-12,100.0,18.0,323.0
2014-02-13,91.0,9.0,186.0
2014-02-18,111.0,5.0,458.0
2014-02-19,115.0,21.0,390.0
2014-02-20,97.0,9.0,454.0
2014-02-25,105.0,5.0,314.0
2014-02-26,116.0,16.0,257.0
2014-03-04,66.0,10.0,253.0
2014-03-05,68.0,5.0,149.0
2014-03-06,77.0,7.0,189.0
2014-03-11,71.0,3.0,93.0
2014-03-12,58.0,4.0,121.0
2014-03-13,93.0,4.0,141.0
2014-03-19,58.0,10.0,128.0
2014-03-20,86.0,6.0,188.0
2014-04-02,85.0,2.0,219.0
2014-04-03,88.0,11.0,215.0
2014-04-15,44.0,2.0,277.0
2014-04-16,72.0,10.0,181.0
2014-04-17,75.0,2.0,110.0
2014-04-23,123.0,28.0,245.0
2014-04-25,131.0,17.0,303.0
2014-04-25,137.0,19.0,300.0
2014-05-06,72.0,4.0,127.0
2014-05-07,82.0,17.0,366.0
2014-05-08,103.0,11.0,281.0
2014-05-13,67.0,2.0,106.0
2014-05-14,81.0,10.0,150.0
2014-05-15,86.0,2.0,168.0
2014-05-27,107.0,2.0,222.0
2014-05-28,125.0,2.0,257.0
2014-06-03,111.0,3.0,305.0
2014-06-04,109.0,2.0,300.0
2014-06-05,63.0,2.0,217.0
2014-06-17,55.0,2.0,230.0
2014-06-18,56.0,2.0,128.0
2014-06-19,58.0,2.0,169.0
2014-06-26,47.0,3.0,226.0
2014-06-27,17.0,2.0,159.0
2014-07-08,78.0,2.0,314.0
2014-07-09,82.0,2.0,425.0
2014-07-10,80.0,2.0,335.0
2014-07-15,90.0,5.0,140.0
2014-07-16,81.0,2.0,113.0
2014-07-17,65.0,2.0,67.0
2014-07-22,79.0,2.0,81.0
2014-07-23,49.0,2.0,114.0
2014-08-05,47.0,5.0,186.0
2014-08-06,56.0,9.0,108.0
2014-08-07,78.0,5.0,181.0
2014-08-11,59.0,3.0,119.0
2014-08-12,39.0,2.0,97.0
2014-08-25,76.0,2.0,175.0
2014-08-26,68.0,2.0,200.0
2014-08-27,53.0,3.0,138.0
2014-09-16,50.0,2.0,125.0
2014-09-17,38.0,2.0,153.0
2014-09-18,56.0,2.0,169.0
2014-09-23,81.0,2.0,240.0
2014-09-24,67.0,3.0,236.0
2014-09-25,71.0,2.0,198.0
2014-09-28,49.0,4.0,188.0
2014-09-29,63.0,2.0,246.0
2014-10-15,61.0,5.0,220.0
2014-10-16,90.0,2.0,273.0
2014-10-17,80.0,2.0,358.0
2014-10-21,141.0,2.0,546.0
2014-10-22,163.0,2.0,420.0
2014-10-25,122.0,4.0,459.0
2014-10-26,100.0,4.0,319.0
2014-10-27,142.0,2.0,275.0
2014-11-04,142.0,5.0,442.0
2014-11-05,128.0,5.0,376.0
2014-11-06,148.0,10.0,452.0
2014-11-11,176.0,8.0,508.0
2014-11-12,195.0,11.0,537.0
2014-11-18,196.0,2.0,709.0
2014-11-19,147.0,3.0,609.0
2014-11-20,169.0,6.0,581.0
2014-12-03,152.0,2.0,395.0
2014-12-04,163.0,14.0,414.0
2014-12-10,142.0,7.0,545.0
2014-12-11,160.0,5.0,469.0
2014-12-12,209.0,20.0,657.0
2014-12-23,169.0,3.0,633.0
2014-12-24,118.0,2.0,369.0
2014-12-25,102.0,2.0,323.0
2015-01-07,23.0,2.0,164.0
2015-01-09,70.0,2.0,171.0
2015-01-14,99.0,9.0,344.0
2015-01-15,98.0,10.0,304.0
2015-01-16,122.0,8.0,374.0
2015-01-27,66.0,2.0,224.0
2015-01-28,82.0,6.0,270.0
2015-01-29,76.0,7.0,251.0
2015-01-30,66.0,16.0,234.0
2015-02-06,94.0,2.0,205.0
2015-02-07,32.0,2.0,191.0
2015-02-09,85.0,2.0,203.0
2015-02-12,148.0,9.0,369.0
2015-02-21,113.0,3.0,257.0
2015-02-22,88.0,6.0,269.0
2015-02-24,99.0,17.0,286.0
2015-02-25,85.0,10.0,322.0
2015-02-26,104.0,10.0,333.0
2015-03-03,130.0,7.0,165.0
2015-03-06,87.0,2.0,163.0
2015-03-09,64.0,2.0,264.0
2015-03-11,171.0,45.0,458.0
2015-03-12,136.0,12.0,236.0
2015-03-13,139.0,17.0,248.0
2015-03-14,63.0,3.0,117.0
2015-03-15,97.0,3.0,89.0
2015-03-17,52.0,2.0,152.0
2015-03-18,100.0,3.0,173.0
2015-03-19,77.0,5.0,207.0
2015-04-03,95.0,4.0,254.0
2015-04-06,111.0,19.0,274.0
2015-04-08,53.0,2.0,140.0
2015-04-11,172.0,21.0,321.0
2015-04-14,120.0,15.0,260.0
2015-04-15,112.0,13.0,308.0
2015-04-16,106.0,30.0,150.0
2015-04-21,112.0,3.0,406.0
2015-04-22,131.0,13.0,379.0
2015-05-08,72.0,2.0,75.0
2015-05-11,105.0,26.0,163.0
2015-05-13,80.0,8.0,110.0
2015-05-14,83.0,17.0,300.0
2015-05-25,100.0,2.0,892.0
2015-05-26,63.0,2.0,388.0
2015-05-27,94.0,5.0,602.0
2015-05-29,100.0,2.0,366.0
2015-05-30,104.0,2.0,408.0
2015-06-08,53.0,2.0,71.0
2015-06-10,51.0,3.0,240.0
2015-06-16,76.0,2.0,174.0
2015-06-17,109.0,2.0,200.0
2015-06-18,106.0,2.0,236.0
2015-06-23,74.0,11.0,286.0
2015-06-24,57.0,4.0,105.0
2015-07-04,118.0,25.0,202.0
2015-07-07,66.0,6.0,113.0
2015-07-10,69.0,12.0,236.0
2015-07-12,160.0,4.0,430.0
2015-07-21,54.0,3.0,56.0
2015-07-22,45.0,2.0,122.0
2015-07-23,51.0,6.0,116.0
2015-08-04,114.0,5.0,215.0
2015-08-07,88.0,2.0,111.0
2015-08-10,70.0,4.0,193.0
2015-08-12,159.0,2.0,451.0
2015-08-17,71.0,2.0,114.0
2015-08-18,66.0,2.0,91.0
2015-09-04,127.0,5.0,287.0
2015-09-07,78.0,4.0,77.0
2015-09-15,79.0,3.0,238.0
2015-09-16,107.0,6.0,304.0
2015-09-17,76.0,6.0,214.0
2015-09-28,71.0,4.0,131.0
2015-09-29,46.0,7.0,173.0
2015-10-02,133.0,3.0,293.0
2015-10-08,110.0,2.0,80.0
2015-10-23,121.0,19.0,365.0
2015-10-24,108.0,17.0,400.0
2015-10-27,76.0,12.0,366.0
2015-10-28,97.0,18.0,274.0
2015-10-29,124.0,23.0,252.0
2015-11-02,112.0,4.0,356.0
2015-11-08,70.0,4.0,51.0
2015-11-24,142.0,26.0,455.0
2015-11-25,169.0,46.0,435.0
2015-11-26,224.0,18.0,392.0
2015-11-27,130.0,36.0,311.0
2015-11-28,127.0,26.0,346.0
2015-12-02,115.0,5.0,312.0
2015-12-05,102.0,17.0,448.0
2015-12-08,77.0,4.0,100.0
2015-12-14,99.0,2.0,321.0
2015-12-15,106.0,8.0,375.0
2015-12-21,199.0,2.0,573.0
2015-12-22,223.0,28.0,616.0
